OrderID,Year,State,Category,ProductName,Brand,PaymentMethod,OrderStatus,Quantity,TotalAmount,Tax,ShippingCost
252,2022,OH,Toys & Games,LED Desk Lamp,CoreTech,Net Banking,Delivered,45,16930.28,14.27,147.53
253,2024,WA,Home & Kitchen,Water Bottle,CoreTech,UPI,Delivered,37,13288.45,29.1,175.03
254,2022,NC,Toys & Games,Gaming Mouse,UrbanStyle,UPI,Delivered,55,10363.09,18.29,153.76
255,2024,IL,Sports & Outdoors,Mechanical Keyboard,KiddoFun,Net Banking,Delivered,63,20711.21,30.01,109.12
256,2020,PA,Sports & Outdoors,Memory Card 128GB,HomeEase,Net Banking,Shipped,63,12603.03,13.58,193.6
257,2023,WA,Home & Kitchen,Kids Toy Car,BrightMax,UPI,Shipped,39,11480.69,9.12,136.74
258,2023,CO,Sports & Outdoors,Water Bottle,UrbanStyle,Debit Card,Delivered,45,10413.92,32.28,150.88
259,2020,OH,Books,Smartwatch,UrbanStyle,Debit Card,Pending,44,20422.6,8.65,103.28
260,2024,CO,Clothing,Smartwatch,Apex,Amazon Pay,Delivered,46,11738.55,19.35,118.25
261,2020,IN,Clothing,Dress Shirt,ReadMore,Debit Card,Delivered,43,9658.38,33.99,108.35
262,2021,TX,Toys & Games,LED Desk Lamp,NextPro,Net Banking,Delivered,37,10968.07,26.52,171.56
263,2024,TX,Home & Kitchen,Jeans,ReadMore,Amazon Pay,Delivered,32,11631.87,25.33,126.96
264,2022,IN,Home & Kitchen,Water Bottle,HomeEase,Cash on Delivery,Shipped,30,9025.67,10.43,167.04
265,2021,CO,Books,Gaming Mouse,NextPro,Credit Card,Delivered,32,13432.79,16.77,150.53
266,2021,NC,Clothing,Water Bottle,ReadMore,Net Banking,Delivered,61,19151.98,22.7,142.2
267,2023,IL,Sports & Outdoors,Jeans,Zenith,Debit Card,Shipped,32,13625.78,13.29,169.04
268,2024,PA,Clothing,LED Desk Lamp,Fizzle,UPI,Delivered,54,11486.18,18.37,128.31
269,2020,TX,Electronics,Mechanical Keyboard,NextPro,Net Banking,Delivered,40,16690.95,10.94,167.64
270,2023,CA,Clothing,LED Desk Lamp,Fizzle,UPI,Delivered,32,10349.62,34.07,112.86
271,2024,OH,Toys & Games,Smartwatch,HomeEase,UPI,Delivered,67,20749.33,28.1,99.21
272,2020,CA,Electronics,Mechanical Keyboard,Fizzle,Amazon Pay,Delivered,41,21250.61,23.82,162.18
273,2024,PA,Home & Kitchen,LED Desk Lamp,Fizzle,UPI,Delivered,52,17048.11,28.94,156.23
274,2021,TX,Sports & Outdoors,Gaming Mouse,KiddoFun,UPI,Delivered,57,14345.38,14.65,114.78
275,2022,NC,Clothing,Smartwatch,ReadMore,Amazon Pay,Delivered,55,15733.73,13.42,136.45
276,2023,NC,Home & Kitchen,Smartwatch,NextPro,Debit Card,Returned,52,9464.89,30.26,95.1
277,2023,WA,Sports & Outdoors,LED Desk Lamp,Fizzle,Amazon Pay,Shipped,45,20405.09,29.89,131.59
278,2024,WA,Toys & Games,Mechanical Keyboard,NextPro,Cash on Delivery,Cancelled,69,12256.53,19.52,199.64
279,2020,PA,Books,Smartwatch,Zenith,UPI,Delivered,62,20854.9,17.09,118.85
280,2023,TX,Books,LED Desk Lamp,CoreTech,Cash on Delivery,Delivered,48,15740.52,11.26,146.53
281,2023,CA,Clothing,Gaming Mouse,UrbanStyle,UPI,Delivered,31,11078.9,18.91,122.22
282,2022,CO,Electronics,Jeans,NextPro,Net Banking,Delivered,55,16368.08,19.1,88.39
283,2023,CO,Toys & Games,Gaming Mouse,KiddoFun,Amazon Pay,Shipped,59,21229.22,20.21,167.28
284,2021,CA,Sports & Outdoors,Kids Toy Car,HomeEase,Amazon Pay,Shipped,41,12554.65,25.08,127.35
285,2021,IL,Sports & Outdoors,Memory Card 128GB,Zenith,Net Banking,Delivered,65,20528.29,15.96,198.61
286,2020,WA,Sports & Outdoors,Electric Kettle,HomeEase,Cash on Delivery,Shipped,70,19626.78,17.71,168.35
287,2024,IN,Clothing,Jeans,ReadMore,UPI,Delivered,66,11404.73,26.51,177.85
288,2022,IN,Clothing,Dress Shirt,Zenith,UPI,Delivered,58,13147.59,10.7,117.54
289,2022,IL,Books,Smartwatch,ReadMore,Credit Card,Delivered,63,15389.36,13.24,150.12
290,2023,TX,Toys & Games,Mechanical Keyboard,BrightMax,Net Banking,Delivered,31,9750.74,16.16,179.36
291,2023,IN,Home & Kitchen,Kids Toy Car,ReadMore,UPI,Delivered,60,21014.1,25.96,172.28
292,2021,CO,Clothing,Gaming Mouse,ReadMore,UPI,Delivered,61,19869.32,15.94,91.05
293,2022,WA,Electronics,Electric Kettle,KiddoFun,Net Banking,Delivered,62,12714.02,31.02,94.01
294,2020,PA,Sports & Outdoors,Memory Card 128GB,NextPro,Net Banking,Shipped,54,19818.41,31.29,182.4
295,2020,IN,Electronics,Memory Card 128GB,UrbanStyle,Cash on Delivery,Delivered,53,9441.73,23.51,146.75
296,2020,IN,Home & Kitchen,Gaming Mouse,ReadMore,Amazon Pay,Delivered,51,15847.54,30.51,93.25
297,2024,IL,Sports & Outdoors,Dress Shirt,KiddoFun,UPI,Delivered,30,8773.63,24.02,182.63
298,2021,IN,Toys & Games,Water Bottle,Fizzle,Credit Card,Delivered,66,16435.72,28.15,96.92
299,2022,CA,Electronics,Dress Shirt,UrbanStyle,UPI,Delivered,44,10372.03,17.98,149.96
300,2023,IN,Toys & Games,Kids Toy Car,CoreTech,Net Banking,Delivered,60,16962.92,18.19,89.93
301,2024,OH,Sports & Outdoors,LED Desk Lamp,ReadMore,Amazon Pay,Pending,53,19290.69,23.17,115.4
302,2020,WA,Books,Jeans,CoreTech,Debit Card,Delivered,44,17343.81,11.46,151.57
303,2022,PA,Clothing,Smartwatch,ReadMore,Amazon Pay,Shipped,62,12856.68,13.91,92.59
304,2021,OH,Electronics,Dress Shirt,Apex,Net Banking,Shipped,53,18467.08,31.78,190.33
305,2023,CA,Home & Kitchen,Electric Kettle,CoreTech,Cash on Delivery,Shipped,36,11631.18,29.35,168.45
306,2021,TX,Books,Water Bottle,HomeEase,UPI,Delivered,67,17499.85,10.93,192.89
307,2020,IN,Electronics,Water Bottle,HomeEase,Credit Card,Delivered,32,19346.64,23.83,97.33
308,2021,NC,Toys & Games,Smartwatch,ReadMore,UPI,Delivered,41,13190.84,11.09,94.16
309,2023,TX,Books,Mechanical Keyboard,NextPro,Amazon Pay,Delivered,53,13960.2,29.85,132.96
310,2023,IN,Home & Kitchen,Jeans,UrbanStyle,Amazon Pay,Delivered,45,11213.53,12.2,173.3
311,2023,IN,Toys & Games,LED Desk Lamp,BrightMax,Credit Card,Delivered,67,14209.13,33.16,173.71
312,2022,IN,Books,Smartwatch,HomeEase,Debit Card,Delivered,49,15479.84,26.78,127.36
313,2024,CO,Clothing,Electric Kettle,ReadMore,Debit Card,Shipped,32,15246.23,13.3,118.43
314,2022,IN,Books,Memory Card 128GB,KiddoFun,UPI,Delivered,63,19259.48,19.59,192.34
315,2020,PA,Home & Kitchen,Electric Kettle,HomeEase,Amazon Pay,Delivered,64,14392.53,19.3,120.44
316,2022,IL,Clothing,Smartwatch,NextPro,Net Banking,Shipped,53,12761.37,29.46,92.18
317,2024,NC,Books,Memory Card 128GB,HomeEase,Debit Card,Cancelled,46,16344.27,15.98,163.05
318,2021,PA,Books,Mechanical Keyboard,Apex,Cash on Delivery,Delivered,36,11971.04,8.74,181.56
319,2020,NC,Books,Water Bottle,BrightMax,Amazon Pay,Delivered,66,15695.85,9.02,91.05
320,2022,IN,Home & Kitchen,Memory Card 128GB,Apex,Debit Card,Delivered,62,21544.29,16.95,177.95
321,2020,WA,Electronics,Water Bottle,ReadMore,Cash on Delivery,Delivered,34,12555.6,20.06,85.81
322,2022,TX,Toys & Games,Smartwatch,HomeEase,UPI,Delivered,35,12860.2,25.08,113.38
323,2022,TX,Sports & Outdoors,Gaming Mouse,HomeEase,Cash on Delivery,Shipped,40,17876.82,14.74,199.88
324,2024,NC,Electronics,Mechanical Keyboard,NextPro,Net Banking,Delivered,40,13441.03,19.85,160.68
325,2023,OH,Home & Kitchen,Jeans,UrbanStyle,Credit Card,Delivered,60,9243.18,19.1,101.88
326,2021,CO,Electronics,Jeans,Fizzle,UPI,Delivered,55,21136.92,19.16,191.78
327,2024,WA,Toys & Games,Gaming Mouse,UrbanStyle,Net Banking,Delivered,67,17185.24,21.09,107.79
328,2024,CO,Books,Electric Kettle,ReadMore,Net Banking,Delivered,46,10570.33,11.97,187.57
329,2021,CA,Clothing,Mechanical Keyboard,Apex,Net Banking,Shipped,37,9527.39,25.74,179.83
330,2021,CA,Toys & Games,Water Bottle,BrightMax,Debit Card,Delivered,55,9248.61,22.71,140.63
331,2021,NC,Electronics,LED Desk Lamp,Zenith,Amazon Pay,Delivered,47,16382.41,27.54,168.47
332,2024,CA,Electronics,Mechanical Keyboard,KiddoFun,Debit Card,Delivered,57,19608.86,11.27,107.23
333,2020,OH,Sports & Outdoors,Dress Shirt,Apex,Debit Card,Delivered,52,20730.14,21.42,107.8
334,2024,WA,Home & Kitchen,Kids Toy Car,ReadMore,UPI,Delivered,53,10421.1,12.68,180.77
335,2022,WA,Sports & Outdoors,Memory Card 128GB,HomeEase,UPI,Shipped,41,10683.37,18.74,150.5
336,2024,CA,Books,Gaming Mouse,ReadMore,Net Banking,Shipped,62,13176.26,14.17,113.19
337,2023,OH,Home & Kitchen,LED Desk Lamp,Zenith,Cash on Delivery,Returned,51,11453.19,24.89,165.46
338,2023,NC,Home & Kitchen,Jeans,CoreTech,Debit Card,Shipped,65,12159.24,13.78,154.7
339,2022,CO,Home & Kitchen,Smartwatch,CoreTech,Debit Card,Delivered,43,9353.3,21.99,138.49
340,2024,WA,Clothing,Mechanical Keyboard,UrbanStyle,UPI,Delivered,44,15551.38,31.87,102.72
341,2023,OH,Electronics,Electric Kettle,Zenith,Amazon Pay,Delivered,44,12551.2,8.64,95.79
342,2022,PA,Books,Mechanical Keyboard,UrbanStyle,Debit Card,Shipped,67,20961.45,16.78,87.39
343,2024,OH,Sports & Outdoors,Water Bottle,Apex,Amazon Pay,Delivered,37,20827.11,26.4,104.73
344,2021,CA,Books,Water Bottle,HomeEase,UPI,Delivered,30,13044.64,15.82,176.49
345,2020,CO,Electronics,Mechanical Keyboard,Apex,Cash on Delivery,Delivered,32,13002.87,27.74,187.0
346,2023,TX,Sports & Outdoors,Kids Toy Car,HomeEase,UPI,Shipped,46,18520.84,11.92,96.03
347,2022,CO,Books,Jeans,Fizzle,Credit Card,Delivered,66,10993.92,10.69,166.48
348,2022,IN,Books,Water Bottle,Fizzle,Credit Card,Delivered,43,19200.47,22.76,125.36
349,2020,PA,Electronics,Smartwatch,KiddoFun,Net Banking,Pending,69,13604.11,16.62,114.75
350,2021,NC,Clothing,Mechanical Keyboard,Zenith,Cash on Delivery,Cancelled,62,21661.6,26.51,80.17
351,2023,IN,Books,Mechanical Keyboard,NextPro,Amazon Pay,Delivered,65,11225.9,18.04,139.09
352,2022,CA,Electronics,Mechanical Keyboard,KiddoFun,Cash on Delivery,Shipped,68,15134.04,29.55,157.08
353,2022,WA,Toys & Games,Memory Card 128GB,ReadMore,Debit Card,Pending,47,12522.73,21.96,160.15
354,2022,NC,Clothing,Mechanical Keyboard,Apex,Cash on Delivery,Delivered,49,21453.28,16.72,139.83
355,2024,IN,Electronics,Jeans,BrightMax,Net Banking,Delivered,37,20310.99,27.73,169.65
356,2023,OH,Sports & Outdoors,Mechanical Keyboard,CoreTech,Net Banking,Delivered,42,20972.11,24.71,179.48
357,2024,CA,Electronics,Kids Toy Car,BrightMax,Cash on Delivery,Delivered,59,9276.29,15.23,169.95
358,2020,CO,Home & Kitchen,Water Bottle,Zenith,Cash on Delivery,Delivered,45,8699.62,11.56,184.25
359,2022,CO,Clothing,Mechanical Keyboard,UrbanStyle,Debit Card,Delivered,48,21743.93,30.68,83.74
360,2022,TX,Clothing,Jeans,Apex,Net Banking,Delivered,64,8994.7,21.52,84.12
361,2020,IN,Electronics,Mechanical Keyboard,HomeEase,Net Banking,Cancelled,30,20018.28,13.29,120.17
362,2022,CA,Clothing,Gaming Mouse,NextPro,UPI,Delivered,45,17992.96,21.1,112.02
363,2020,NC,Home & Kitchen,Water Bottle,Apex,Debit Card,Delivered,32,9951.64,16.44,151.11
364,2022,WA,Toys & Games,Gaming Mouse,KiddoFun,UPI,Shipped,40,11152.59,11.21,160.63
365,2020,NC,Clothing,Kids Toy Car,HomeEase,Debit Card,Delivered,57,12138.54,10.45,96.98
366,2024,CA,Home & Kitchen,Dress Shirt,UrbanStyle,Amazon Pay,Shipped,37,15200.43,13.71,166.93
367,2020,TX,Books,Water Bottle,BrightMax,Credit Card,Delivered,35,16652.64,23.87,161.02
368,2024,CA,Clothing,Jeans,ReadMore,Net Banking,Delivered,59,13898.0,13.47,133.12
369,2021,NC,Sports & Outdoors,Smartwatch,KiddoFun,Cash on Delivery,Delivered,69,12979.73,10.44,181.61
370,2024,IN,Toys & Games,Memory Card 128GB,Fizzle,Net Banking,Delivered,64,11374.09,10.81,100.51
371,2024,IN,Home & Kitchen,Jeans,CoreTech,Amazon Pay,Shipped,62,13274.62,16.89,170.58
372,2021,OH,Home & Kitchen,Mechanical Keyboard,Fizzle,UPI,Delivered,70,10375.63,30.78,122.35
373,2020,PA,Toys & Games,Memory Card 128GB,Fizzle,UPI,Delivered,39,16869.36,11.1,147.24
374,2021,PA,Clothing,Dress Shirt,ReadMore,Amazon Pay,Delivered,69,20362.41,13.46,148.13
375,2020,IN,Electronics,Electric Kettle,NextPro,Cash on Delivery,Delivered,41,19547.71,28.07,190.17
376,2022,CA,Toys & Games,Mechanical Keyboard,CoreTech,Cash on Delivery,Delivered,43,14094.09,13.68,164.78
377,2022,OH,Books,Memory Card 128GB,CoreTech,Net Banking,Delivered,52,18312.02,21.18,133.1
378,2020,IN,Home & Kitchen,Water Bottle,KiddoFun,UPI,Delivered,38,12700.48,26.36,176.34
379,2022,OH,Home & Kitchen,LED Desk Lamp,ReadMore,Amazon Pay,Delivered,37,21142.97,20.97,176.47
380,2024,NC,Books,Memory Card 128GB,CoreTech,Amazon Pay,Delivered,40,10733.94,30.34,162.61
381,2024,PA,Home & Kitchen,Jeans,HomeEase,Debit Card,Delivered,41,10993.31,14.51,97.72
382,2021,CA,Sports & Outdoors,Gaming Mouse,HomeEase,Debit Card,Delivered,56,16130.01,28.08,165.02
383,2022,TX,Sports & Outdoors,LED Desk Lamp,Apex,Amazon Pay,Shipped,45,10214.28,26.69,150.03
384,2020,IL,Clothing,Memory Card 128GB,NextPro,Credit Card,Delivered,46,11709.21,30.16,130.15
385,2020,IN,Electronics,Memory Card 128GB,Fizzle,Amazon Pay,Cancelled,37,9527.75,22.03,116.48
386,2022,IL,Electronics,Dress Shirt,ReadMore,Amazon Pay,Delivered,30,9484.63,26.62,173.95
387,2023,TX,Sports & Outdoors,Gaming Mouse,NextPro,UPI,Shipped,49,9048.3,11.91,105.19
388,2024,CA,Electronics,Memory Card 128GB,Apex,Amazon Pay,Shipped,40,10432.51,21.16,110.72
389,2021,PA,Electronics,Memory Card 128GB,Fizzle,Credit Card,Delivered,69,10183.47,14.75,126.11
390,2023,OH,Clothing,Water Bottle,NextPro,Amazon Pay,Delivered,42,11925.84,14.57,127.95
391,2020,WA,Electronics,Electric Kettle,Zenith,Net Banking,Pending,60,18382.1,31.3,163.06
392,2024,NC,Home & Kitchen,Jeans,HomeEase,Credit Card,Delivered,42,11162.14,31.94,150.64
393,2024,NC,Clothing,Jeans,HomeEase,UPI,Delivered,47,17290.99,18.7,111.24
394,2023,OH,Sports & Outdoors,Electric Kettle,NextPro,UPI,Delivered,55,9493.35,25.79,112.0
395,2023,OH,Toys & Games,Memory Card 128GB,UrbanStyle,Net Banking,Shipped,43,19351.83,11.75,178.26
396,2020,WA,Clothing,Dress Shirt,UrbanStyle,Net Banking,Delivered,47,20331.04,33.17,175.57
397,2023,TX,Sports & Outdoors,Jeans,UrbanStyle,UPI,Delivered,61,14644.15,26.69,156.91
398,2024,CO,Sports & Outdoors,Mechanical Keyboard,Zenith,Cash on Delivery,Returned,63,16365.66,23.58,178.32
399,2024,OH,Electronics,Mechanical Keyboard,Apex,Amazon Pay,Returned,31,13966.55,21.07,135.2
400,2022,IL,Home & Kitchen,Electric Kettle,KiddoFun,UPI,Shipped,35,17178.47,8.73,108.22
401,2021,IL,Home & Kitchen,LED Desk Lamp,HomeEase,Debit Card,Delivered,41,14650.49,20.65,131.45
402,2022,IN,Clothing,Dress Shirt,Apex,Amazon Pay,Delivered,66,17332.47,15.96,182.48
403,2022,NC,Clothing,Memory Card 128GB,HomeEase,Credit Card,Delivered,49,20735.51,23.73,110.5
404,2020,IN,Home & Kitchen,Memory Card 128GB,CoreTech,UPI,Delivered,47,14180.92,26.28,106.64
405,2022,IN,Home & Kitchen,Mechanical Keyboard,HomeEase,Amazon Pay,Delivered,46,14484.8,27.64,179.36
406,2021,CA,Clothing,Gaming Mouse,NextPro,Cash on Delivery,Delivered,36,14584.89,26.74,111.19
407,2020,IN,Clothing,Mechanical Keyboard,ReadMore,Debit Card,Shipped,39,20200.09,21.2,99.59
408,2020,TX,Toys & Games,Kids Toy Car,CoreTech,UPI,Shipped,40,9321.03,18.76,128.32
409,2024,TX,Electronics,Mechanical Keyboard,ReadMore,Credit Card,Delivered,48,12156.7,20.95,158.76
410,2023,CA,Clothing,Gaming Mouse,Zenith,Cash on Delivery,Pending,44,15792.5,14.38,173.85
411,2020,TX,Clothing,Mechanical Keyboard,HomeEase,Cash on Delivery,Shipped,35,18500.81,11.96,117.81
412,2024,WA,Clothing,Smartwatch,Zenith,Amazon Pay,Delivered,37,9982.87,15.89,112.92
413,2024,IL,Electronics,Gaming Mouse,CoreTech,Net Banking,Delivered,62,13038.21,10.53,186.62
414,2024,IN,Sports & Outdoors,Memory Card 128GB,KiddoFun,Amazon Pay,Delivered,48,16777.34,14.93,92.54
415,2020,CO,Sports & Outdoors,Smartwatch,HomeEase,Credit Card,Pending,60,18226.54,34.11,170.8
416,2020,PA,Sports & Outdoors,Kids Toy Car,ReadMore,Credit Card,Delivered,64,14053.67,33.84,84.06
417,2022,NC,Clothing,Water Bottle,Apex,UPI,Delivered,41,9052.95,25.67,175.85
418,2023,PA,Home & Kitchen,Kids Toy Car,BrightMax,UPI,Delivered,70,21264.59,31.06,130.27
419,2020,IL,Toys & Games,Memory Card 128GB,BrightMax,Credit Card,Delivered,42,19266.45,11.92,198.15
420,2024,CA,Sports & Outdoors,LED Desk Lamp,NextPro,Credit Card,Delivered,46,13127.23,15.73,176.56
421,2023,CA,Sports & Outdoors,Mechanical Keyboard,Apex,UPI,Delivered,47,15807.91,13.16,148.46
422,2022,PA,Sports & Outdoors,LED Desk Lamp,ReadMore,Net Banking,Delivered,52,15628.77,30.24,145.79
423,2024,PA,Toys & Games,Kids Toy Car,KiddoFun,Net Banking,Delivered,38,17719.69,15.5,102.73
424,2021,IL,Electronics,Dress Shirt,NextPro,Net Banking,Delivered,39,13712.79,25.64,144.18
425,2021,TX,Sports & Outdoors,Smartwatch,Zenith,Cash on Delivery,Shipped,50,18256.82,27.4,155.76
426,2024,IN,Home & Kitchen,Dress Shirt,Apex,Cash on Delivery,Delivered,36,14631.13,16.38,150.52
427,2021,PA,Clothing,Gaming Mouse,CoreTech,UPI,Delivered,69,14796.02,24.72,133.98
428,2021,WA,Sports & Outdoors,Memory Card 128GB,Fizzle,Credit Card,Delivered,51,13668.28,19.22,121.39
429,2022,CA,Toys & Games,Mechanical Keyboard,Apex,UPI,Delivered,39,10288.63,13.38,164.76
430,2023,CA,Electronics,Water Bottle,NextPro,UPI,Delivered,31,20166.17,13.19,195.81
431,2020,NC,Home & Kitchen,Gaming Mouse,ReadMore,Cash on Delivery,Shipped,46,16630.04,30.76,159.62
432,2021,PA,Sports & Outdoors,Mechanical Keyboard,UrbanStyle,Amazon Pay,Delivered,54,18333.49,27.8,156.57
433,2024,IN,Sports & Outdoors,Water Bottle,BrightMax,Credit Card,Delivered,55,15661.69,23.49,179.47
434,2020,WA,Home & Kitchen,Mechanical Keyboard,ReadMore,Credit Card,Delivered,62,14356.8,9.07,108.68
435,2022,IN,Clothing,Jeans,NextPro,Cash on Delivery,Delivered,53,18426.23,28.07,121.42
436,2022,OH,Books,Electric Kettle,KiddoFun,UPI,Delivered,48,14903.42,29.51,199.02
437,2023,OH,Electronics,Kids Toy Car,HomeEase,Net Banking,Delivered,45,17342.96,23.51,171.4
438,2021,WA,Toys & Games,Smartwatch,ReadMore,Amazon Pay,Returned,61,9654.63,34.03,182.92
439,2020,WA,Clothing,LED Desk Lamp,CoreTech,Credit Card,Delivered,51,11099.87,9.77,116.58
440,2020,OH,Sports & Outdoors,Smartwatch,ReadMore,Net Banking,Delivered,49,21464.74,29.49,105.1
441,2024,TX,Sports & Outdoors,Electric Kettle,Zenith,Net Banking,Delivered,60,9351.01,24.54,154.73
442,2020,CO,Books,Water Bottle,HomeEase,Debit Card,Returned,38,19889.21,14.62,192.76
443,2022,IL,Books,LED Desk Lamp,CoreTech,Amazon Pay,Delivered,64,17635.86,17.32,136.67
444,2021,CO,Electronics,Electric Kettle,BrightMax,Debit Card,Returned,65,20914.7,12.55,114.0
445,2021,CO,Sports & Outdoors,Jeans,UrbanStyle,Cash on Delivery,Delivered,30,8962.09,34.24,163.21
446,2022,IL,Home & Kitchen,Dress Shirt,Zenith,Credit Card,Delivered,40,9331.53,29.28,145.66
447,2022,CA,Electronics,Gaming Mouse,HomeEase,Credit Card,Delivered,48,16836.89,28.21,194.16
448,2020,TX,Clothing,Smartwatch,BrightMax,Amazon Pay,Delivered,64,17552.87,18.78,192.92
449,2024,CO,Toys & Games,Jeans,NextPro,Net Banking,Delivered,53,12784.42,25.72,136.49
450,2021,WA,Electronics,Water Bottle,BrightMax,Debit Card,Delivered,62,17118.48,13.62,197.88
451,2022,NC,Sports & Outdoors,Smartwatch,Apex,UPI,Delivered,54,10243.83,23.2,98.02
452,2022,IN,Electronics,Dress Shirt,BrightMax,Credit Card,Delivered,62,19458.64,19.98,92.09
453,2024,TX,Books,Electric Kettle,ReadMore,Net Banking,Delivered,57,13551.61,29.11,126.35
454,2024,CA,Toys & Games,Dress Shirt,Fizzle,Amazon Pay,Delivered,59,10753.21,18.39,123.7
455,2024,TX,Sports & Outdoors,Mechanical Keyboard,Zenith,Cash on Delivery,Delivered,50,16012.05,30.97,93.32
456,2023,IN,Electronics,Electric Kettle,ReadMore,UPI,Delivered,30,14405.31,10.08,142.39
457,2021,PA,Toys & Games,Mechanical Keyboard,Fizzle,Net Banking,Delivered,62,15214.29,10.27,89.2
458,2021,OH,Electronics,Jeans,KiddoFun,Credit Card,Shipped,30,16559.32,18.08,187.79
459,2020,CO,Sports & Outdoors,Jeans,HomeEase,Cash on Delivery,Delivered,64,15834.79,15.59,122.4
460,2021,CO,Home & Kitchen,LED Desk Lamp,KiddoFun,Cash on Delivery,Delivered,52,21352.68,18.53,80.59
461,2020,IN,Sports & Outdoors,Memory Card 128GB,Apex,UPI,Delivered,44,19947.47,10.41,152.6
462,2022,TX,Electronics,Jeans,Apex,UPI,Delivered,52,12015.64,25.34,99.31
463,2024,PA,Home & Kitchen,Smartwatch,BrightMax,Amazon Pay,Shipped,36,20715.03,26.73,172.24
464,2022,WA,Electronics,LED Desk Lamp,KiddoFun,Amazon Pay,Shipped,52,12410.28,27.21,103.57
465,2023,PA,Electronics,LED Desk Lamp,UrbanStyle,Net Banking,Delivered,69,17817.16,28.4,160.06
466,2021,CA,Clothing,Smartwatch,NextPro,UPI,Cancelled,67,19058.93,30.5,117.62
467,2024,WA,Electronics,Kids Toy Car,KiddoFun,Net Banking,Shipped,61,11669.22,24.09,182.75
468,2020,TX,Home & Kitchen,LED Desk Lamp,KiddoFun,Net Banking,Delivered,35,14313.42,22.47,197.11
469,2023,PA,Clothing,Electric Kettle,Apex,Net Banking,Delivered,51,14834.45,26.06,162.46
470,2023,IL,Home & Kitchen,LED Desk Lamp,Apex,Credit Card,Delivered,49,13032.01,19.04,139.9
471,2023,NC,Toys & Games,Jeans,HomeEase,UPI,Delivered,65,19314.64,29.95,95.72
472,2024,OH,Home & Kitchen,Gaming Mouse,UrbanStyle,Net Banking,Delivered,40,17591.38,14.76,86.34
473,2021,IN,Clothing,Memory Card 128GB,UrbanStyle,UPI,Delivered,65,13373.37,26.0,161.52
474,2021,PA,Books,Jeans,Zenith,UPI,Delivered,31,20833.7,33.55,158.23
475,2022,OH,Home & Kitchen,Memory Card 128GB,UrbanStyle,Cash on Delivery,Delivered,41,9717.93,12.0,93.31
476,2024,CA,Electronics,Gaming Mouse,ReadMore,Net Banking,Delivered,65,21428.54,11.92,192.27
477,2021,WA,Home & Kitchen,Electric Kettle,NextPro,Amazon Pay,Delivered,39,11225.15,20.94,124.33
478,2021,NC,Electronics,Memory Card 128GB,Apex,UPI,Delivered,69,19650.43,32.06,152.33
479,2020,IL,Clothing,Water Bottle,Apex,UPI,Delivered,57,14962.15,17.2,173.96
480,2023,NC,Electronics,Mechanical Keyboard,KiddoFun,Cash on Delivery,Delivered,69,10069.04,27.77,156.57
481,2020,WA,Clothing,Water Bottle,HomeEase,Net Banking,Delivered,41,18351.28,24.25,140.77
482,2023,CO,Home & Kitchen,Water Bottle,HomeEase,Debit Card,Delivered,57,14800.65,15.63,118.45
483,2022,CA,Toys & Games,Mechanical Keyboard,HomeEase,Credit Card,Shipped,70,15521.75,19.74,141.77
484,2022,CA,Electronics,Mechanical Keyboard,NextPro,Debit Card,Delivered,66,15166.76,11.73,94.48
485,2022,NC,Toys & Games,LED Desk Lamp,Apex,UPI,Delivered,31,19563.12,10.23,110.18
486,2023,CA,Books,Dress Shirt,CoreTech,UPI,Delivered,36,13376.07,30.89,84.34
487,2021,OH,Electronics,Smartwatch,CoreTech,Net Banking,Delivered,32,18529.11,21.69,109.86
488,2024,CA,Books,Gaming Mouse,NextPro,Cash on Delivery,Delivered,62,13803.32,12.34,174.89
489,2021,WA,Home & Kitchen,Mechanical Keyboard,NextPro,Cash on Delivery,Delivered,68,9705.9,34.05,132.49
490,2024,NC,Electronics,Jeans,HomeEase,Cash on Delivery,Shipped,61,17789.17,16.25,137.38
491,2021,IL,Toys & Games,Electric Kettle,ReadMore,UPI,Delivered,56,21414.69,25.11,122.72
492,2023,CA,Sports & Outdoors,Mechanical Keyboard,Fizzle,Credit Card,Delivered,49,16242.15,25.71,142.54
493,2022,OH,Sports & Outdoors,Jeans,Zenith,Amazon Pay,Delivered,35,17132.88,16.48,165.96
